Id,Application Date,City,Income,Stage
5923,29-Aug-18,Bengaluru,752976,Stage 0
5924,29-Aug-18,Bengaluru,252660,Stage 2
5925,29-Aug-18,Bengaluru,510384,Stage 0
5926,29-Aug-18,Allahabad,199308,Stage 1
5927,29-Aug-18,Chennai,495684,Stage 0
5928,29-Aug-18,Mumbai,244224,Stage 4
5929,29-Aug-18,Thanjavur,164928,Stage 1
5930,29-Aug-18,Pune,340248,Stage 0
5931,29-Aug-18,Mumbai,179052,Stage 1
5932,29-Aug-18,Chennai,173988,Stage 0
5933,29-Aug-18,Thane,285900,Stage 0
5934,29-Aug-18,Sabarkantha,183732,Stage 0
5935,29-Aug-18,Aurangabad,176196,Stage 0
5936,29-Aug-18,Muzaffarnagar,254196,Stage 1
5937,29-Aug-18,Mandsaur,174468,Stage 0
5938,29-Aug-18,Hyderabad,3877176,Stage 0
5939,29-Aug-18,Bengaluru,200880,Stage 1
5940,29-Aug-18,Bengaluru,189132,Stage 2
5941,29-Aug-18,Bengaluru,237696,Stage 0
5942,29-Aug-18,Bengaluru,356940,Stage 1
5943,29-Aug-18,Ahmedabad,274008,Stage 0
5944,29-Aug-18,Pune,206064,Stage 0
5945,29-Aug-18,Kolkata,386532,Stage 0
5946,29-Aug-18,Other,542736,Stage 1
5947,29-Aug-18,Tikamgarh,142236,Stage 1
5948,29-Aug-18,Bengaluru,149880,Stage 1
5949,29-Aug-18,Bengaluru,278232,Stage 0
5950,29-Aug-18,Bengaluru,1163940,Stage 5
5951,29-Aug-18,East Delhi,286956,Stage 1
5952,29-Aug-18,Chennai,502248,Stage 1
5953,29-Aug-18,Ahmedabad,84816,Stage 0
5954,29-Aug-18,Bengaluru,189024,Stage 1
5955,29-Aug-18,Bengaluru,666300,Stage 1
5956,29-Aug-18,Bengaluru,509628,Stage 0
5957,29-Aug-18,Hyderabad,273408,Stage 0
5958,29-Aug-18,Chennai,209760,Stage 0
5959,29-Aug-18,Chandigarh,947088,Stage 1
5960,29-Aug-18,Bengaluru,197748,Stage 0
5961,29-Aug-18,Bengaluru,703020,Stage 3
5962,29-Aug-18,Bengaluru,302928,Stage 3
5963,29-Aug-18,Khammam,490872,Stage 1
5964,29-Aug-18,Ghaziabad,230484,Stage 0
5965,29-Aug-18,Bengaluru,239568,Stage 1
5966,29-Aug-18,Bengaluru,246348,Stage 0
5967,29-Aug-18,Chennai,265692,Stage 0
5968,29-Aug-18,Bengaluru,209340,Stage 2
5969,29-Aug-18,Bengaluru,318576,Stage 0
5970,29-Aug-18,Shimla,526692,Stage 0
5971,29-Aug-18,Valsad,292884,Stage 0
5972,29-Aug-18,Chennai,321900,Stage 1
5973,29-Aug-18,North West Delhi,166512,Stage 1
5974,29-Aug-18,North West Delhi,391944,Stage 1
5975,29-Aug-18,Pune,667836,Stage 0
5976,29-Aug-18,Bengaluru,1739784,Stage 0
5977,29-Aug-18,Chennai,258552,Stage 0
5978,29-Aug-18,Jaipur,243780,Stage 0
5979,29-Aug-18,Kamrup,180324,Stage 0
5980,29-Aug-18,Nagpur,149724,Stage 1
5981,29-Aug-18,Bengaluru,231960,Stage 0
5982,29-Aug-18,Bangalore Rural,209820,Stage 1
5983,29-Aug-18,Bengaluru,236700,Stage 4
5984,29-Aug-18,Chennai,305544,Stage 4
5985,29-Aug-18,Bengaluru,451236,Stage 1
5986,29-Aug-18,Pune,149484,Stage 1
5987,29-Aug-18,Bengaluru,219084,Stage 0
5988,29-Aug-18,Mumbai,735828,Stage 1
5989,29-Aug-18,Solapur,438216,Stage 1
5990,29-Aug-18,Chennai,355044,Stage 3
5991,29-Aug-18,Sonipat,327288,Stage 1
5992,29-Aug-18,Pune,204036,Stage 0
5993,29-Aug-18,Nagpur,394308,Stage 1
5994,29-Aug-18,Sabarkantha,579252,Stage 1
5995,29-Aug-18,Pune,196368,Stage 1
5996,29-Aug-18,Bengaluru,457824,Stage 1
5997,29-Aug-18,Bengaluru,199824,Stage 5
5998,29-Aug-18,Ghaziabad,664716,Stage 1
5999,29-Aug-18,Ahmedabad,368844,Stage 0
6000,29-Aug-18,Chennai,233268,Stage 0
6001,29-Aug-18,Bengaluru,258060,Stage 0
6002,29-Aug-18,Indore,199560,Stage 0
6003,29-Aug-18,Balaghat,133872,Stage 1
6004,29-Aug-18,Bengaluru,640296,Stage 0
6005,29-Aug-18,Bengaluru,520080,Stage 1
6006,29-Aug-18,Chennai,210876,Stage 3
6007,29-Aug-18,Allahabad,305628,Stage 1
6008,29-Aug-18,Hassan,198264,Stage 1
6009,29-Aug-18,Bengaluru,948540,Stage 0
6010,29-Aug-18,Bagalkot,214272,Stage 0
6011,29-Aug-18,Pune,164724,Stage 0
6012,29-Aug-18,Thane,414984,Stage 1
6013,29-Aug-18,Pune,221676,Stage 1
6014,29-Aug-18,Hyderabad,314304,Stage 0
6015,29-Aug-18,Bengaluru,177612,Stage 0
6016,29-Aug-18,Aurangabad,180420,Stage 1
6017,29-Aug-18,Ernakulam,167484,Stage 0
6018,29-Aug-18,Ernakulam,171084,Stage 0
6019,29-Aug-18,Ernakulam,162432,Stage 0
6020,29-Aug-18,Thane,211500,Stage 1
6021,29-Aug-18,Udaipur,347328,Stage 1
6022,29-Aug-18,Hyderabad,250524,Stage 1
6023,29-Aug-18,Udaipur,382632,Stage 0
6024,29-Aug-18,Other,338064,Stage 1
6025,29-Aug-18,Mumbai,209904,Stage 1
6026,29-Aug-18,Pune,177492,Stage 1
6027,29-Aug-18,Bengaluru,210600,Stage 0
6028,29-Aug-18,Dharwad,283308,Stage 0
6029,29-Aug-18,Bengaluru,203388,Stage 0
6030,29-Aug-18,Surat,579456,Stage 0
6031,29-Aug-18,Thane,184116,Stage 0
6032,29-Aug-18,Pune,237636,Stage 0
6033,29-Aug-18,Bengaluru,419412,Stage 1
6034,29-Aug-18,Bengaluru,226860,Stage 1
6035,29-Aug-18,Chikkamagaluru,392916,Stage 1
6036,29-Aug-18,Jaipur,323400,Stage 1
6037,29-Aug-18,Mumbai,222552,Stage 0
6038,29-Aug-18,North 24 Parganas,224796,Stage 0
6039,29-Aug-18,Mumbai,225180,Stage 4
6040,29-Aug-18,Gwalior,194352,Stage 0
6041,29-Aug-18,Jaipur,174984,Stage 1
6042,29-Aug-18,Bengaluru,195864,Stage 1
6043,29-Aug-18,Chennai,367728,Stage 1
6044,29-Aug-18,Bengaluru,179136,Stage 0
6045,29-Aug-18,South Delhi,568404,Stage 1
6046,29-Aug-18,Patna,291492,Stage 1
6047,29-Aug-18,Mumbai,996612,Stage 5
6048,29-Aug-18,Bengaluru,236544,Stage 3
6049,29-Aug-18,Dindigul,517260,Stage 0
6050,29-Aug-18,Chennai,316164,Stage 1
6051,29-Aug-18,Gautam Buddha Nagar,246024,Stage 0
6052,29-Aug-18,Bengaluru,189504,Stage 1
6053,29-Aug-18,East Godavari,235656,Stage 0
6054,29-Aug-18,Chennai,275004,Stage 5
6055,29-Aug-18,Thane,552936,Stage 0
6056,29-Aug-18,Mumbai,741996,Stage 0
6057,29-Aug-18,Ahmed Nagar,55416,Stage 1
6058,29-Aug-18,Bengaluru,170628,Stage 1
6059,29-Aug-18,Bengaluru,808548,Stage 0
6060,29-Aug-18,Bengaluru,275628,Stage 0
6061,29-Aug-18,Mumbai,2572020,Stage 0
6062,29-Aug-18,Thane,230448,Stage 1
6063,29-Aug-18,Chennai,232596,Stage 0
6064,29-Aug-18,Coimbatore,412272,Stage 1
6065,29-Aug-18,Bidar,187932,Stage 0
6066,29-Aug-18,Belagavi,284208,Stage 0
6067,29-Aug-18,K.V.Rangareddy,987072,Stage 1
6068,29-Aug-18,Bengaluru,162456,Stage 1
6069,29-Aug-18,Bengaluru,208404,Stage 0
6070,29-Aug-18,Mumbai,580872,Stage 1
6071,29-Aug-18,Vadodara,149100,Stage 0
6072,29-Aug-18,Chennai,183456,Stage 0
6073,29-Aug-18,Chennai,177204,Stage 1
6074,29-Aug-18,Chennai,299076,Stage 0
6075,29-Aug-18,Mumbai,220836,Stage 1
6076,29-Aug-18,Ghaziabad,239304,Stage 0
6077,29-Aug-18,Mumbai,330912,Stage 0
6078,29-Aug-18,Mumbai,233904,Stage 0
6079,29-Aug-18,Mumbai,222000,Stage 1
6080,29-Aug-18,Mumbai,232584,Stage 1
6081,29-Aug-18,Tiruvarur,222072,Stage 0
6082,29-Aug-18,Chennai,273912,Stage 2
6083,29-Aug-18,South 24 Parganas,207636,Stage 0
6084,29-Aug-18,Bengaluru,193644,Stage 0
6085,29-Aug-18,Bengaluru,307044,Stage 1
6086,29-Aug-18,Bengaluru,260964,Stage 4
6087,29-Aug-18,Bengaluru,691020,Stage 0
6088,29-Aug-18,Bhilwara,184356,Stage 0
6089,29-Aug-18,Bengaluru,447192,Stage 1
6090,29-Aug-18,Hyderabad,188664,Stage 0
6091,29-Aug-18,Pune,108924,Stage 0
6092,29-Aug-18,Pune,339372,Stage 1
6093,29-Aug-18,Bengaluru,178896,Stage 0
6094,29-Aug-18,Bengaluru,194484,Stage 0
6095,29-Aug-18,Hyderabad,181332,Stage 0
6096,29-Aug-18,Bengaluru,290580,Stage 1
6097,28-Aug-18,K.V.Rangareddy,215916,Stage 0
6098,28-Aug-18,Thane,207900,Stage 1
6099,28-Aug-18,Parbhani,385296,Stage 0
6100,28-Aug-18,Mysuru,207348,Stage 1
6101,28-Aug-18,Kanpur Nagar,219000,Stage 0
6102,28-Aug-18,Raigarh(MH),200928,Stage 1
6103,28-Aug-18,Chennai,408000,Stage 0
6104,28-Aug-18,Pune,341280,Stage 0
6105,28-Aug-18,Raipur,148440,Stage 1
6106,28-Aug-18,Mumbai,263688,Stage 1
6107,28-Aug-18,Bengaluru,730344,Stage 0
6108,28-Aug-18,Satara,503136,Stage 0
6109,28-Aug-18,Pune,647892,Stage 2
6110,28-Aug-18,Raichur,122292,Stage 0
6111,28-Aug-18,Pune,757860,Stage 1
6112,28-Aug-18,Mumbai,371568,Stage 0
6113,28-Aug-18,Pune,278988,Stage 1
6114,28-Aug-18,Dumka,195540,Stage 0
6115,28-Aug-18,Krishna,170580,Stage 0
6116,28-Aug-18,Thane,616872,Stage 0
6117,28-Aug-18,Jalandhar,242124,Stage 0
6118,28-Aug-18,Gurgaon,196884,Stage 1
6119,28-Aug-18,Rajkot,197208,Stage 1
6120,28-Aug-18,Jaipur,222432,Stage 0
6121,28-Aug-18,Bengaluru,258240,Stage 1
6122,28-Aug-18,Hailakandi,171696,Stage 0
6123,28-Aug-18,Thane,1279080,Stage 1
6124,28-Aug-18,Rajkot,220692,Stage 1
6125,28-Aug-18,Kota,203928,Stage 0
6126,28-Aug-18,Bengaluru,274608,Stage 4
6127,28-Aug-18,Kalaburagi,311376,Stage 1
6128,28-Aug-18,Rajkot,174984,Stage 0
6129,28-Aug-18,Kota,232164,Stage 0
6130,28-Aug-18,Bengaluru,186396,Stage 1
6131,28-Aug-18,Bengaluru,292632,Stage 0
6132,28-Aug-18,Bengaluru,330312,Stage 3
6133,28-Aug-18,Bengaluru,453648,Stage 0
6134,28-Aug-18,Jodhpur,172248,Stage 0
6135,28-Aug-18,Bengaluru,569508,Stage 0
6136,28-Aug-18,Bengaluru,219456,Stage 4
6137,28-Aug-18,Bengaluru,97812,Stage 1
6138,28-Aug-18,Mumbai,277512,Stage 0
6139,28-Aug-18,Bengaluru,374040,Stage 4
6140,28-Aug-18,Bengaluru,391440,Stage 1
6141,28-Aug-18,Bengaluru,203520,Stage 0
6142,28-Aug-18,Kollam,271776,Stage 1
6143,28-Aug-18,Bengaluru,314868,Stage 2
6144,28-Aug-18,Jodhpur,383856,Stage 1
6145,28-Aug-18,Bengaluru,253548,Stage 0
6146,28-Aug-18,Mumbai,286380,Stage 3
6147,28-Aug-18,Bengaluru,235656,Stage 4
6148,28-Aug-18,Firozpur,125112,Stage 0
6149,28-Aug-18,Tiruvallur,431508,Stage 0
6150,28-Aug-18,Pune,282828,Stage 3
6151,28-Aug-18,Mumbai,454776,Stage 0
6152,28-Aug-18,Pune,219876,Stage 1
6153,28-Aug-18,Bengaluru,659220,Stage 0
6154,28-Aug-18,Bengaluru,320364,Stage 0
6155,28-Aug-18,Hyderabad,1091712,Stage 0
6156,28-Aug-18,Bengaluru,302628,Stage 0
6157,28-Aug-18,Jalgaon,508188,Stage 0
6158,28-Aug-18,Bengaluru,328464,Stage 5
6159,28-Aug-18,Pune,2704548,Stage 1
6160,28-Aug-18,Bengaluru,264348,Stage 0
6161,28-Aug-18,Mumbai,328968,Stage 1
6162,28-Aug-18,Chennai,651336,Stage 1
6163,28-Aug-18,Thane,274584,Stage 1
6164,28-Aug-18,Mumbai,384216,Stage 1
6165,28-Aug-18,Mumbai,324192,Stage 0
6166,28-Aug-18,Bengaluru,178740,Stage 0
6167,28-Aug-18,Bengaluru,199956,Stage 2
6168,28-Aug-18,Bengaluru,737796,Stage 0
6169,28-Aug-18,Pune,186816,Stage 0
6170,28-Aug-18,Bengaluru,300840,Stage 1
6171,28-Aug-18,Pune,133584,Stage 1
6172,28-Aug-18,Bengaluru,591696,Stage 2
6173,28-Aug-18,Bengaluru,481548,Stage 4
6174,28-Aug-18,Bengaluru,194988,Stage 4
6175,28-Aug-18,Thane,394596,Stage 1
6176,28-Aug-18,Coimbatore,329568,Stage 1
6177,28-Aug-18,Bengaluru,232920,Stage 1
6178,28-Aug-18,Kolkata,261420,Stage 1
6179,28-Aug-18,Pune,371004,Stage 0
6180,28-Aug-18,Bengaluru,285300,Stage 4
6181,28-Aug-18,Mumbai,174864,Stage 0
6182,28-Aug-18,Bengaluru,337152,Stage 1
6183,28-Aug-18,Ghaziabad,120960,Stage 0
6184,28-Aug-18,Chennai,214704,Stage 4
6185,28-Aug-18,Tuticorin,236532,Stage 0
6186,28-Aug-18,Mumbai,240612,Stage 2
6187,28-Aug-18,Thane,427488,Stage 1
6188,28-Aug-18,Faridabad,174984,Stage 1
6189,28-Aug-18,Bengaluru,207204,Stage 0
6190,28-Aug-18,Bengaluru,223068,Stage 2
6191,28-Aug-18,Bengaluru,1160436,Stage 4
6192,28-Aug-18,Jhajjar,339312,Stage 0
6193,28-Aug-18,Ratlam,353916,Stage 0
6194,28-Aug-18,Jhajjar,371160,Stage 0
6195,28-Aug-18,Bengaluru,292920,Stage 0
6196,28-Aug-18,Kheda,163092,Stage 1
6197,28-Aug-18,Bageshwar,280596,Stage 0
6198,28-Aug-18,Bengaluru,240648,Stage 1
6199,28-Aug-18,Bengaluru,259116,Stage 3
6200,28-Aug-18,Bengaluru,292476,Stage 1
6201,28-Aug-18,Kolar,236280,Stage 1
6202,28-Aug-18,Pune,203628,Stage 2
6203,28-Aug-18,Howrah,11052,Stage 0
6204,28-Aug-18,Thane,178632,Stage 0
6205,28-Aug-18,Mumbai,243720,Stage 0
6206,28-Aug-18,North 24 Parganas,284076,Stage 0
6207,28-Aug-18,Ananthapur,234408,Stage 1
6208,28-Aug-18,Bengaluru,247332,Stage 4
6209,28-Aug-18,Bengaluru,432672,Stage 1
6210,28-Aug-18,Chennai,311436,Stage 0
6211,28-Aug-18,Bengaluru,993048,Stage 3
6212,28-Aug-18,Hyderabad,246084,Stage 0
6213,28-Aug-18,Mumbai,334620,Stage 1
6214,28-Aug-18,West Champaran,135324,Stage 1
6215,28-Aug-18,Bengaluru,196464,Stage 1
6216,28-Aug-18,Bengaluru,195276,Stage 0
6217,28-Aug-18,Bengaluru,242532,Stage 0
6218,28-Aug-18,Chennai,325968,Stage 0
6219,28-Aug-18,Thanjavur,169284,Stage 1
6220,28-Aug-18,East Delhi,621324,Stage 1
6221,28-Aug-18,Lucknow,201192,Stage 0
6222,28-Aug-18,Mumbai,386088,Stage 1
6223,28-Aug-18,Mysuru,184968,Stage 0
6224,28-Aug-18,Kolar,540132,Stage 0
6225,28-Aug-18,Thrissur,122088,Stage 1
6226,28-Aug-18,Chennai,224136,Stage 3
6227,28-Aug-18,Chennai,175404,Stage 1
6228,28-Aug-18,Satara,181752,Stage 0
6229,28-Aug-18,Yavatmal,171720,Stage 0
6230,28-Aug-18,Bengaluru,193692,Stage 2
6231,28-Aug-18,Pune,166788,Stage 1
6232,28-Aug-18,Bengaluru,186192,Stage 1
6233,28-Aug-18,Bengaluru,125184,Stage 0
6234,28-Aug-18,Perambalur,492708,Stage 0
6235,28-Aug-18,Chennai,487164,Stage 0
6236,28-Aug-18,Yavatmal,292860,Stage 0
6237,28-Aug-18,Jhujhunu,233100,Stage 1
6238,28-Aug-18,Villupuram,342948,Stage 0
6239,28-Aug-18,Villupuram,395052,Stage 0
6240,28-Aug-18,Coimbatore,402336,Stage 1
6241,28-Aug-18,Sibsagar,213108,Stage 0
6242,28-Aug-18,South Delhi,302508,Stage 0
6243,28-Aug-18,Hyderabad,310476,Stage 1
6244,27-Aug-18,Bengaluru,200172,Stage 1
6245,27-Aug-18,Bengaluru,260712,Stage 0
6246,27-Aug-18,Mumbai,138660,Stage 1
6247,27-Aug-18,Bengaluru,258516,Stage 1
6248,27-Aug-18,Kolar,564612,Stage 0
6249,27-Aug-18,Kolar,654060,Stage 0
6250,27-Aug-18,Mumbai,449832,Stage 4
6251,27-Aug-18,Bengaluru,324756,Stage 4
6252,27-Aug-18,Mumbai,173796,Stage 0
6253,27-Aug-18,Tinsukia,288144,Stage 1
6254,27-Aug-18,Bengaluru,648264,Stage 1
6255,27-Aug-18,Bengaluru,219864,Stage 3
6256,27-Aug-18,Chennai,256440,Stage 0
6257,27-Aug-18,Bengaluru,229644,Stage 0
6258,27-Aug-18,West Midnapore,301500,Stage 0
6259,27-Aug-18,Bengaluru,199896,Stage 3
6260,27-Aug-18,Bengaluru,316644,Stage 2
6261,27-Aug-18,Bengaluru,230340,Stage 1
6262,27-Aug-18,Chennai,197448,Stage 3
6263,27-Aug-18,Bengaluru,181644,Stage 0
6264,27-Aug-18,Bengaluru,253344,Stage 0
6265,27-Aug-18,Bengaluru,205932,Stage 0
6266,27-Aug-18,Surat,451776,Stage 0
6267,27-Aug-18,Pune,175956,Stage 1
6268,27-Aug-18,Bengaluru,326664,Stage 1
6269,27-Aug-18,Bengaluru,169224,Stage 1
6270,27-Aug-18,Bengaluru,220200,Stage 1
6271,27-Aug-18,Coimbatore,183468,Stage 0
6272,27-Aug-18,Dhenkanal,176928,Stage 0
6273,27-Aug-18,Mumbai,174828,Stage 1
6274,27-Aug-18,Bengaluru,302688,Stage 2
6275,27-Aug-18,Bengaluru,353016,Stage 0
6276,27-Aug-18,Mysuru,225624,Stage 0
6277,27-Aug-18,Pune,501192,Stage 0
6278,27-Aug-18,Bengaluru,651144,Stage 0
6279,27-Aug-18,Bengaluru,151584,Stage 1
6280,27-Aug-18,Bengaluru,189204,Stage 1
6281,27-Aug-18,Pune,479088,Stage 0
6282,27-Aug-18,Lucknow,397632,Stage 0
6283,27-Aug-18,K.V.Rangareddy,119820,Stage 0
6284,27-Aug-18,Bengaluru,12720,Stage 1
6285,27-Aug-18,Mumbai,229068,Stage 0
6286,27-Aug-18,Bengaluru,110568,Stage 0
6287,27-Aug-18,Ahmedabad,310260,Stage 1
6288,27-Aug-18,Shahdol,227832,Stage 0
6289,27-Aug-18,Bengaluru,119484,Stage 0
6290,27-Aug-18,Mumbai,127272,Stage 1
6291,27-Aug-18,Mumbai,450408,Stage 4
6292,27-Aug-18,Patna,389796,Stage 1
6293,27-Aug-18,Patna,453660,Stage 0
6294,27-Aug-18,Gadag,270000,Stage 0
6295,27-Aug-18,Bengaluru,330444,Stage 1
6296,27-Aug-18,Hyderabad,1265736,Stage 1
6297,27-Aug-18,Bengaluru,261324,Stage 2
6298,27-Aug-18,Bengaluru,468564,Stage 1
6299,27-Aug-18,Mumbai,238392,Stage 1
6300,27-Aug-18,Mumbai,270576,Stage 0
6301,27-Aug-18,Bengaluru,223668,Stage 1
6302,27-Aug-18,Ahmedabad,393276,Stage 1
6303,27-Aug-18,Pune,169224,Stage 1
6304,27-Aug-18,Pune,461616,Stage 1
6305,27-Aug-18,Bengaluru,326868,Stage 1
6306,27-Aug-18,Bengaluru,296436,Stage 0
6307,27-Aug-18,Bengaluru,190332,Stage 0
6308,27-Aug-18,Mumbai,242412,Stage 2
6309,27-Aug-18,Bengaluru,213864,Stage 0
6310,27-Aug-18,Bengaluru,291072,Stage 1
6311,27-Aug-18,Mumbai,241584,Stage 0
6312,27-Aug-18,Thane,312048,Stage 1
6313,27-Aug-18,Mohali,424968,Stage 1
6314,27-Aug-18,Rajkot,374352,Stage 0
6315,27-Aug-18,Mumbai,245184,Stage 0
6316,27-Aug-18,Bengaluru,180180,Stage 0
6317,27-Aug-18,Mumbai,515352,Stage 1
6318,27-Aug-18,Bengaluru,588648,Stage 1
6319,27-Aug-18,Chennai,259008,Stage 4
6320,27-Aug-18,Bengaluru,324900,Stage 0
6321,27-Aug-18,Bengaluru,619956,Stage 0
6322,27-Aug-18,Nagapattinam,234408,Stage 0
6323,27-Aug-18,Bengaluru,6221124,Stage 1
6324,27-Aug-18,Ujjain,200868,Stage 1
6325,27-Aug-18,Mumbai,224640,Stage 1
6326,27-Aug-18,Nadia,347460,Stage 0
6327,27-Aug-18,Bengaluru,1062180,Stage 0
6328,27-Aug-18,Bengaluru,226992,Stage 1
6329,27-Aug-18,Thane,281112,Stage 1
6330,27-Aug-18,Mumbai,569892,Stage 0
6331,27-Aug-18,Bengaluru,236604,Stage 0
6332,27-Aug-18,Mumbai,257952,Stage 4
6333,27-Aug-18,Bengaluru,736236,Stage 0
6334,27-Aug-18,K.V.Rangareddy,166704,Stage 1
6335,27-Aug-18,Mumbai,427932,Stage 0
6336,27-Aug-18,Bengaluru,212232,Stage 2
6337,27-Aug-18,Pune,377952,Stage 0
6338,27-Aug-18,Bengaluru,244908,Stage 1
6339,27-Aug-18,Pune,480396,Stage 0
6340,27-Aug-18,Malappuram,108744,Stage 0
6341,27-Aug-18,Chennai,174120,Stage 3
6342,27-Aug-18,Pune,433812,Stage 0
6343,27-Aug-18,Bengaluru,443508,Stage 1
6344,27-Aug-18,Bengaluru,453396,Stage 1
6345,27-Aug-18,Bengaluru,255768,Stage 0
6346,27-Aug-18,Bengaluru,271164,Stage 0
6347,27-Aug-18,Mumbai,244752,Stage 0
6348,27-Aug-18,Chennai,151620,Stage 0
6349,27-Aug-18,Bengaluru,181416,Stage 0
6350,27-Aug-18,Mumbai,190032,Stage 1
6351,27-Aug-18,Gurgaon,512100,Stage 0
6352,27-Aug-18,Chennai,5662980,Stage 2
6353,27-Aug-18,Bengaluru,314076,Stage 0
6354,27-Aug-18,Surat,171552,Stage 0
6355,27-Aug-18,Surat,155136,Stage 0
6356,27-Aug-18,Vellore,190476,Stage 0
6357,27-Aug-18,Hyderabad,5839776,Stage 0
6358,27-Aug-18,Pune,294000,Stage 2
6359,27-Aug-18,Coimbatore,297852,Stage 1
6360,27-Aug-18,Bengaluru,372996,Stage 1
6361,27-Aug-18,Osmanabad,190896,Stage 0
6362,27-Aug-18,Chennai,911364,Stage 1
6363,27-Aug-18,Chennai,973464,Stage 0
6364,27-Aug-18,Bengaluru,2096424,Stage 0
6365,27-Aug-18,Pune,338268,Stage 0
6366,27-Aug-18,Ernakulam,287292,Stage 1
6367,27-Aug-18,Davangere,247848,Stage 1
6368,27-Aug-18,Chennai,361860,Stage 4
6369,27-Aug-18,Chennai,302316,Stage 0
6370,27-Aug-18,Warangal,183048,Stage 0
6371,27-Aug-18,Chennai,375984,Stage 3
6372,27-Aug-18,Krishna,164244,Stage 1
6373,27-Aug-18,Pune,272292,Stage 3
6374,27-Aug-18,Bengaluru,271356,Stage 2
6375,27-Aug-18,Thane,388008,Stage 1
6376,27-Aug-18,Pune,364560,Stage 1
6377,27-Aug-18,Meerut,6535008,Stage 1
6378,27-Aug-18,Bengaluru,371112,Stage 4
6379,27-Aug-18,Bengaluru,925596,Stage 0
6380,27-Aug-18,Mumbai,299688,Stage 3
6381,27-Aug-18,East Godavari,362448,Stage 1
6382,27-Aug-18,East Godavari,351792,Stage 0
6383,27-Aug-18,Chennai,278760,Stage 1
6384,27-Aug-18,Pune,292128,Stage 0
6385,27-Aug-18,Chennai,478656,Stage 0
6386,27-Aug-18,Bengaluru,251568,Stage 1
6387,27-Aug-18,Thane,312840,Stage 1
6388,27-Aug-18,Bengaluru,194028,Stage 1
6389,27-Aug-18,Chennai,301260,Stage 3
6390,27-Aug-18,Mumbai,1075272,Stage 0
6391,27-Aug-18,Guntur,217272,Stage 0
6392,27-Aug-18,Vellore,281592,Stage 0
6393,27-Aug-18,Tuticorin,181428,Stage 0
6394,27-Aug-18,East Delhi,518964,Stage 1
6395,27-Aug-18,Chennai,230328,Stage 1
6396,27-Aug-18,Bengaluru,980508,Stage 4
6397,27-Aug-18,Bengaluru,380808,Stage 4
6398,27-Aug-18,Jyotiba Phule Nagar,345324,Stage 1
6399,27-Aug-18,Bengaluru,316932,Stage 1
6400,27-Aug-18,Faridabad,174888,Stage 0
6401,27-Aug-18,Pune,311124,Stage 0
6402,27-Aug-18,Thane,310800,Stage 0
6403,27-Aug-18,Chennai,226044,Stage 2
6404,27-Aug-18,North 24 Parganas,936228,Stage 0
6405,27-Aug-18,Thane,308448,Stage 0
6406,27-Aug-18,Bengaluru,123192,Stage 0
6407,27-Aug-18,Bengaluru,247776,Stage 2
6408,27-Aug-18,Bengaluru,636768,Stage 0
6409,27-Aug-18,Bengaluru,357228,Stage 4
6410,27-Aug-18,Bengaluru,183648,Stage 0
6411,27-Aug-18,Vadodara,197412,Stage 0
6412,27-Aug-18,Bengaluru,296772,Stage 1
6413,27-Aug-18,Mysuru,307584,Stage 0
6414,27-Aug-18,Pune,62568,Stage 1
6415,27-Aug-18,Bengaluru,194868,Stage 0
6416,27-Aug-18,Bengaluru,489924,Stage 1
6417,27-Aug-18,Bengaluru,244620,Stage 0
6418,27-Aug-18,Bengaluru,321384,Stage 0
6419,27-Aug-18,Bengaluru,293472,Stage 4
6420,27-Aug-18,Chennai,385980,Stage 0
6421,27-Aug-18,Bengaluru,276084,Stage 1
6422,27-Aug-18,Chennai,235572,Stage 0
6423,27-Aug-18,Pune,535080,Stage 0
6424,27-Aug-18,Pune,723288,Stage 1
6425,27-Aug-18,Bhandara,103404,Stage 0
6426,26-Aug-18,Pune,163116,Stage 1
6427,26-Aug-18,Ahmedabad,218208,Stage 1
6428,26-Aug-18,Bengaluru,175092,Stage 1
6429,26-Aug-18,Vellore,289272,Stage 0
6430,26-Aug-18,Bengaluru,234528,Stage 0
6431,26-Aug-18,Bengaluru,226908,Stage 0
6432,26-Aug-18,Bengaluru,230952,Stage 4
6433,26-Aug-18,Lucknow,180960,Stage 1
6434,26-Aug-18,Bengaluru,468744,Stage 1
6435,26-Aug-18,Bhopal,83652,Stage 1
6436,26-Aug-18,Chennai,123504,Stage 0
6437,26-Aug-18,Bengaluru,423084,Stage 0
6438,26-Aug-18,Bengaluru,181368,Stage 0
6439,26-Aug-18,Chennai,173580,Stage 0
6440,26-Aug-18,Nashik,223560,Stage 0
6441,26-Aug-18,Bengaluru,350604,Stage 3
6442,26-Aug-18,Bengaluru,618984,Stage 5
6443,26-Aug-18,Bengaluru,235008,Stage 4
6444,26-Aug-18,Bengaluru,325668,Stage 4
6445,26-Aug-18,Chennai,252168,Stage 1
6446,26-Aug-18,Bengaluru,491724,Stage 1
6447,26-Aug-18,West Delhi,148896,Stage 0
6448,26-Aug-18,Bengaluru,213468,Stage 2
6449,26-Aug-18,Bengaluru,192540,Stage 4
6450,26-Aug-18,Bengaluru,162816,Stage 1
6451,26-Aug-18,North West Delhi,365832,Stage 1
6452,26-Aug-18,Bengaluru,170700,Stage 1
6453,26-Aug-18,Bengaluru,316356,Stage 0
6454,26-Aug-18,Pune,486588,Stage 0
